CoreID,Sample,Red,Green,Blue,l,a,b
ERMSTANCADA_a,40.067,68,45,30,50.889,8.292,17.16
ERMSTANCADA_a,40.137,68,45,30,50.889,8.292,17.16
ERMSTANCADA_a,40.207,67,45,30,50.808,7.729,17.021
ERMSTANCADA_a,40.277,74,48,32,52.456,9.257,17.727
ERMSTANCADA_a,40.347,79,52,34,54.219,8.704,18.709
ERMSTANCADA_a,40.417,80,53,35,54.63,8.607,18.43
ERMSTANCADA_a,40.488,79,52,34,54.219,8.704,18.709
ERMSTANCADA_a,40.558,80,52,34,54.292,9.212,18.835
ERMSTANCADA_a,40.628,82,54,35,55.104,8.7,19.236
ERMSTANCADA_a,40.698,82,53,34,54.77,9.296,19.649
ERMSTANCADA_a,40.768,80,52,34,54.292,9.212,18.835
ERMSTANCADA_a,40.838,80,53,35,54.63,8.607,18.43
ERMSTANCADA_a,40.908,79,52,35,54.224,9.023,17.738
ERMSTANCADA_a,40.978,80,52,34,54.292,9.212,18.835
ERMSTANCADA_a,41.048,80,52,34,54.292,9.212,18.835
ERMSTANCADA_a,41.118,79,52,34,54.219,8.704,18.709
ERMSTANCADA_a,41.188,80,52,33,54.287,8.894,19.825
ERMSTANCADA_a,41.258,78,51,33,53.803,8.804,18.999
ERMSTANCADA_a,41.328,78,50,32,53.456,9.425,19.43
ERMSTANCADA_a,41.398,76,49,31,52.955,9.012,19.616
ERMSTANCADA_a,41.468,74,48,31,52.451,8.923,18.758
ERMSTANCADA_a,41.538,71,46,30,51.495,8.943,18.194
ERMSTANCADA_a,41.608,70,45,29,51.044,9.058,18.514
ERMSTANCADA_a,41.678,72,47,31,51.94,8.831,17.888
ERMSTANCADA_a,41.748,73,47,31,52.018,9.371,18.022
ERMSTANCADA_a,41.818,72,47,30,51.935,8.491,18.942
ERMSTANCADA_a,41.888,71,47,30,51.857,7.945,18.807
ERMSTANCADA_a,41.959,70,46,30,51.416,8.393,18.058
ERMSTANCADA_a,42.029,69,45,29,50.964,8.502,18.376
ERMSTANCADA_a,42.099,72,47,30,51.935,8.491,18.942
ERMSTANCADA_a,42.169,77,51,34,53.733,8.611,17.882
ERMSTANCADA_a,42.239,79,53,36,54.563,8.418,17.353
ERMSTANCADA_a,42.309,80,55,38,55.302,7.738,16.74
ERMSTANCADA_a,42.379,80,54,37,54.97,8.325,17.103
ERMSTANCADA_a,42.449,78,53,35,54.486,7.592,18.181
ERMSTANCADA_a,42.519,79,53,36,54.563,8.418,17.353
ERMSTANCADA_a,42.589,83,56,38,55.837,8.332,17.652
ERMSTANCADA_a,42.659,82,55,37,55.439,8.421,17.902
ERMSTANCADA_a,42.729,82,55,37,55.439,8.421,17.902
ERMSTANCADA_a,42.799,79,53,35,54.558,8.101,18.306
ERMSTANCADA_a,42.869,78,51,34,53.807,9.126,18.009
ERMSTANCADA_a,42.939,77,51,34,53.733,8.611,17.882
ERMSTANCADA_a,43.009,76,51,34,53.659,8.093,17.754
ERMSTANCADA_a,43.079,77,51,35,53.738,8.934,16.911
ERMSTANCADA_a,43.149,75,50,34,53.241,8.516,17.043
ERMSTANCADA_a,43.219,74,49,33,52.813,8.618,17.313
ERMSTANCADA_a,43.289,76,50,34,53.316,9.038,17.172
ERMSTANCADA_a,43.359,78,51,34,53.807,9.126,18.009
ERMSTANCADA_a,43.43,79,52,35,54.224,9.023,17.738
ERMSTANCADA_a,43.5,78,51,33,53.803,8.804,18.999
ERMSTANCADA_a,43.57,74,49,33,52.813,8.618,17.313
ERMSTANCADA_a,43.64,70,45,31,51.054,9.752,16.382
ERMSTANCADA_a,43.71,69,45,30,50.969,8.851,17.298
ERMSTANCADA_a,43.78,70,45,31,51.054,9.752,16.382
ERMSTANCADA_a,43.85,71,46,31,51.5,9.286,17.14
ERMSTANCADA_a,43.92,73,48,32,52.379,8.723,17.595
ERMSTANCADA_a,43.99,72,47,32,51.945,9.17,16.856
ERMSTANCADA_a,44.06,72,47,32,51.945,9.17,16.856
ERMSTANCADA_a,44.13,71,46,31,51.5,9.286,17.14
ERMSTANCADA_a,44.2,74,48,32,52.456,9.257,17.727
ERMSTANCADA_a,44.27,77,50,34,53.391,9.557,17.301
ERMSTANCADA_a,44.34,78,51,35,53.812,9.447,17.038
ERMSTANCADA_a,44.41,77,51,34,53.733,8.611,17.882
ERMSTANCADA_a,44.48,75,50,34,53.241,8.516,17.043
ERMSTANCADA_a,44.55,75,50,34,53.241,8.516,17.043
ERMSTANCADA_a,44.62,78,51,34,53.807,9.126,18.009
ERMSTANCADA_a,44.69,78,52,35,54.151,8.513,17.612
ERMSTANCADA_a,44.76,74,49,34,52.817,8.949,16.323
ERMSTANCADA_a,44.83,72,47,32,51.945,9.17,16.856
ERMSTANCADA_a,44.901,72,48,32,52.302,8.185,17.462
ERMSTANCADA_a,44.971,72,47,32,51.945,9.17,16.856
ERMSTANCADA_a,45.041,72,48,33,52.307,8.522,16.451
ERMSTANCADA_a,45.111,73,49,33,52.737,8.086,17.182
ERMSTANCADA_a,45.181,73,48,33,52.384,9.058,16.584
ERMSTANCADA_a,45.251,76,50,34,53.316,9.038,17.172
ERMSTANCADA_a,45.321,78,51,35,53.812,9.447,17.038
ERMSTANCADA_a,45.391,79,52,36,54.228,9.34,16.786
ERMSTANCADA_a,45.461,77,51,34,53.733,8.611,17.882
ERMSTANCADA_a,45.531,74,49,33,52.813,8.618,17.313
ERMSTANCADA_a,45.601,74,48,33,52.461,9.59,16.717
ERMSTANCADA_a,45.671,75,49,34,52.893,9.475,16.454
ERMSTANCADA_a,45.741,74,50,36,53.175,8.648,14.99
ERMSTANCADA_a,45.811,75,51,37,53.599,8.548,14.768
ERMSTANCADA_a,45.881,75,51,37,53.599,8.548,14.768
ERMSTANCADA_a,45.951,75,51,37,53.599,8.548,14.768
ERMSTANCADA_a,46.021,76,52,38,54.018,8.45,14.554
ERMSTANCADA_a,46.091,75,51,37,53.599,8.548,14.768
ERMSTANCADA_a,46.161,74,50,36,53.175,8.648,14.99
ERMSTANCADA_a,46.231,74,50,36,53.175,8.648,14.99
ERMSTANCADA_a,46.301,72,49,35,52.67,8.22,15.09
ERMSTANCADA_a,46.372,66,45,33,50.742,8.223,13.785
ERMSTANCADA_a,46.442,64,43,32,49.819,8.809,13.233
ERMSTANCADA_a,46.512,66,44,32,50.363,8.902,14.161
ERMSTANCADA_a,46.582,65,44,32,50.281,8.333,14.02
ERMSTANCADA_a,46.652,66,44,32,50.363,8.902,14.161
ERMSTANCADA_a,46.722,69,46,33,51.351,8.878,14.825
ERMSTANCADA_a,46.792,71,47,34,51.876,9.308,14.721
ERMSTANCADA_a,46.862,71,47,33,51.872,8.969,15.711
ERMSTANCADA_a,46.932,70,47,34,51.798,8.766,14.586
ERMSTANCADA_a,47.002,68,45,33,50.903,9.342,14.063
ERMSTANCADA_a,47.072,67,45,32,50.818,8.434,14.935
ERMSTANCADA_a,47.142,66,44,32,50.363,8.902,14.161
ERMSTANCADA_a,47.212,65,43,31,49.896,9.023,14.408
ERMSTANCADA_a,47.282,66,43,31,49.979,9.593,14.55
ERMSTANCADA_a,47.352,71,45,31,51.134,10.3,16.52
ERMSTANCADA_a,47.422,73,47,33,52.027,10.044,15.98
ERMSTANCADA_a,47.492,72,47,33,51.95,9.509,15.846
ERMSTANCADA_a,47.562,72,47,33,51.95,9.509,15.846
ERMSTANCADA_a,47.632,74,49,35,52.822,9.28,15.352
ERMSTANCADA_a,47.702,74,49,36,52.827,9.61,14.399
ERMSTANCADA_a,47.772,74,49,35,52.822,9.28,15.352
ERMSTANCADA_a,47.843,75,49,35,52.898,9.804,15.483
ERMSTANCADA_a,47.913,72,47,34,51.954,9.846,14.855
ERMSTANCADA_a,47.983,68,44,31,50.521,9.673,15.474
ERMSTANCADA_a,48.053,69,45,32,50.979,9.548,15.212
ERMSTANCADA_a,48.123,71,47,33,51.872,8.969,15.711
ERMSTANCADA_a,48.193,72,47,33,51.95,9.509,15.846
ERMSTANCADA_a,48.263,72,46,32,51.584,10.17,16.244
ERMSTANCADA_a,48.333,72,47,32,51.945,9.17,16.856
ERMSTANCADA_a,48.403,71,46,32,51.505,9.628,16.108
ERMSTANCADA_a,48.473,70,45,31,51.054,9.752,16.382
ERMSTANCADA_a,48.543,69,45,31,50.974,9.2,16.244
ERMSTANCADA_a,48.613,68,44,31,50.521,9.673,15.474
ERMSTANCADA_a,48.683,67,44,31,50.44,9.112,15.333
ERMSTANCADA_a,48.753,65,43,30,49.891,8.662,15.462
ERMSTANCADA_a,48.823,66,43,31,49.979,9.593,14.55
ERMSTANCADA_a,48.893,66,43,31,49.979,9.593,14.55
ERMSTANCADA_a,48.963,67,44,32,50.445,9.465,14.301
ERMSTANCADA_a,49.033,68,45,34,50.908,9.69,13.072
ERMSTANCADA_a,49.103,67,45,34,50.828,9.135,12.934
ERMSTANCADA_a,49.173,68,46,35,51.282,9.018,12.726
ERMSTANCADA_a,49.243,67,45,34,50.828,9.135,12.934
ERMSTANCADA_a,49.314,64,43,32,49.819,8.809,13.233
ERMSTANCADA_a,49.384,63,41,31,48.953,10.013,12.804
ERMSTANCADA_a,49.454,64,42,30,49.423,9.147,14.666
ERMSTANCADA_a,49.524,64,42,31,49.428,9.511,13.611
ERMSTANCADA_a,49.594,65,42,31,49.512,10.087,13.756
ERMSTANCADA_a,49.664,63,42,31,49.344,8.931,13.467
ERMSTANCADA_a,49.734,62,41,30,48.863,9.058,13.711
ERMSTANCADA_a,49.804,59,38,28,47.379,9.854,13.387
ERMSTANCADA_a,49.874,58,38,28,47.29,9.24,13.233
ERMSTANCADA_a,49.944,60,39,29,47.883,9.707,13.132
ERMSTANCADA_a,50.014,65,43,32,49.901,9.382,13.376
ERMSTANCADA_a,50.084,67,44,33,50.45,9.818,13.291
ERMSTANCADA_a,50.154,67,45,34,50.828,9.135,12.934
ERMSTANCADA_a,50.224,66,44,33,50.368,9.257,13.15
ERMSTANCADA_a,50.294,66,43,33,49.989,10.306,12.507
ERMSTANCADA_a,50.364,66,43,33,49.989,10.306,12.507
ERMSTANCADA_a,50.434,65,43,33,49.907,9.74,12.365
ERMSTANCADA_a,50.504,63,42,32,49.349,9.297,12.434
ERMSTANCADA_a,50.574,63,41,32,48.959,10.38,11.771
ERMSTANCADA_a,50.644,62,41,31,48.868,9.428,12.656
ERMSTANCADA_a,50.714,63,41,31,48.953,10.013,12.804
ERMSTANCADA_a,50.785,65,43,33,49.907,9.74,12.365
ERMSTANCADA_a,50.855,64,43,33,49.824,9.169,12.222
ERMSTANCADA_a,50.925,64,43,33,49.824,9.169,12.222
ERMSTANCADA_a,50.995,64,43,33,49.824,9.169,12.222
ERMSTANCADA_a,51.065,65,44,33,50.286,8.69,13.009
ERMSTANCADA_a,51.135,64,43,33,49.824,9.169,12.222
ERMSTANCADA_a,51.205,65,44,34,50.291,9.046,12.019
ERMSTANCADA_a,51.275,66,45,35,50.752,8.927,11.823
ERMSTANCADA_a,51.345,65,44,34,50.291,9.046,12.019
ERMSTANCADA_a,51.415,62,41,32,48.873,9.798,11.624
ERMSTANCADA_a,51.485,62,41,32,48.873,9.798,11.624
ERMSTANCADA_a,51.555,63,42,33,49.355,9.661,11.424
ERMSTANCADA_a,51.625,63,42,32,49.349,9.297,12.434
ERMSTANCADA_a,51.695,64,42,32,49.433,9.874,12.579
ERMSTANCADA_a,51.765,65,43,32,49.901,9.382,13.376
ERMSTANCADA_a,51.835,66,43,33,49.989,10.306,12.507
ERMSTANCADA_a,51.905,68,45,34,50.908,9.69,13.072
ERMSTANCADA_a,51.975,67,44,34,50.455,10.169,12.3
ERMSTANCADA_a,52.045,65,43,33,49.907,9.74,12.365
ERMSTANCADA_a,52.115,66,43,33,49.989,10.306,12.507
ERMSTANCADA_a,52.185,67,44,32,50.445,9.465,14.301
ERMSTANCADA_a,52.256,66,44,32,50.363,8.902,14.161
ERMSTANCADA_a,52.326,66,43,32,49.984,9.95,13.518
ERMSTANCADA_a,52.396,66,43,32,49.984,9.95,13.518
ERMSTANCADA_a,52.466,65,42,31,49.512,10.087,13.756
ERMSTANCADA_a,52.536,63,41,30,48.948,9.646,13.858
ERMSTANCADA_a,52.606,62,40,30,48.466,10.157,13.038
ERMSTANCADA_a,52.676,61,40,29,48.374,9.19,13.967
ERMSTANCADA_a,52.746,60,39,28,47.878,9.326,14.235
ERMSTANCADA_a,52.816,63,41,29,48.943,9.277,14.936
ERMSTANCADA_a,52.886,65,42,30,49.507,9.725,14.811
ERMSTANCADA_a,52.956,67,44,31,50.44,9.112,15.333
ERMSTANCADA_a,53.026,69,45,32,50.979,9.548,15.212
ERMSTANCADA_a,53.096,75,49,34,52.893,9.475,16.454
ERMSTANCADA_a,53.166,76,49,34,52.969,9.997,16.584
ERMSTANCADA_a,53.236,74,48,33,52.461,9.59,16.717
ERMSTANCADA_a,53.306,70,45,32,51.059,10.098,15.35
ERMSTANCADA_a,53.376,71,46,32,51.505,9.628,16.108
ERMSTANCADA_a,53.446,74,47,33,52.105,10.576,16.114
ERMSTANCADA_a,53.516,75,48,34,52.542,10.448,15.858
ERMSTANCADA_a,53.586,77,50,35,53.395,9.881,16.33
ERMSTANCADA_a,53.656,77,50,35,53.395,9.881,16.33
ERMSTANCADA_a,53.727,73,47,32,52.023,9.708,16.99
ERMSTANCADA_a,53.797,71,46,31,51.5,9.286,17.14
ERMSTANCADA_a,53.867,71,45,31,51.134,10.3,16.52
ERMSTANCADA_a,53.937,72,45,31,51.213,10.843,16.657
ERMSTANCADA_a,54.007,74,46,31,51.736,10.904,17.547
ERMSTANCADA_a,54.077,77,49,33,53.04,10.19,17.705
ERMSTANCADA_a,54.147,77,49,32,53.035,9.863,18.715
ERMSTANCADA_a,54.217,72,45,30,51.209,10.501,17.711
ERMSTANCADA_a,54.287,70,44,30,50.678,10.434,16.807
ERMSTANCADA_a,54.357,67,42,29,49.669,10.507,16.177
ERMSTANCADA_a,54.427,66,42,30,49.591,10.297,14.955
ERMSTANCADA_a,54.497,65,42,31,49.512,10.087,13.756
ERMSTANCADA_a,54.567,68,44,32,50.526,10.024,14.442
ERMSTANCADA_a,54.637,71,46,33,51.51,9.97,15.098
ERMSTANCADA_a,54.707,72,46,33,51.588,10.509,15.233
ERMSTANCADA_a,54.777,72,47,34,51.954,9.846,14.855
ERMSTANCADA_a,54.847,73,48,35,52.393,9.726,14.623
ERMSTANCADA_a,54.917,72,47,35,51.959,10.183,13.884
ERMSTANCADA_a,54.987,66,43,31,49.979,9.593,14.55
ERMSTANCADA_a,55.057,65,42,30,49.507,9.725,14.811
ERMSTANCADA_a,55.127,67,43,30,50.057,9.803,15.747
ERMSTANCADA_a,55.198,67,43,30,50.057,9.803,15.747
ERMSTANCADA_a,55.268,66,42,30,49.591,10.297,14.955
ERMSTANCADA_a,55.338,65,42,30,49.507,9.725,14.811
ERMSTANCADA_a,55.408,65,41,29,49.113,10.441,15.229
ERMSTANCADA_a,55.478,65,41,28,49.108,10.076,16.332
ERMSTANCADA_a,55.548,66,41,28,49.192,10.653,16.478
ERMSTANCADA_a,55.618,71,44,31,50.764,11.329,15.892
ERMSTANCADA_a,55.688,71,45,31,51.134,10.3,16.52
ERMSTANCADA_a,55.758,73,46,32,51.662,10.707,16.38
ERMSTANCADA_a,55.828,74,47,33,52.105,10.576,16.114
ERMSTANCADA_a,55.898,79,50,36,53.549,11.222,15.634
ERMSTANCADA_a,55.968,83,54,38,55.188,10.121,16.553
ERMSTANCADA_a,56.038,84,56,40,55.915,9.427,15.982
ERMSTANCADA_a,56.108,85,57,41,56.307,9.329,15.77
ERMSTANCADA_a,56.178,84,56,41,55.919,9.729,15.11
ERMSTANCADA_a,56.248,82,54,38,55.117,9.63,16.43
ERMSTANCADA_a,56.318,82,53,38,54.788,10.542,15.871
ERMSTANCADA_a,56.388,79,51,35,53.886,9.956,17.166
ERMSTANCADA_a,56.458,77,49,34,53.044,10.515,16.714
ERMSTANCADA_a,56.528,77,49,34,53.044,10.515,16.714
ERMSTANCADA_a,56.598,77,50,35,53.395,9.881,16.33
ERMSTANCADA_a,56.669,77,50,36,53.4,10.204,15.377
ERMSTANCADA_a,56.739,76,49,35,52.974,10.324,15.613
ERMSTANCADA_a,56.809,75,48,34,52.542,10.448,15.858
ERMSTANCADA_a,56.879,73,47,33,52.027,10.044,15.98
ERMSTANCADA_a,56.949,73,47,33,52.027,10.044,15.98
ERMSTANCADA_a,57.019,75,48,34,52.542,10.448,15.858
ERMSTANCADA_a,57.089,77,49,34,53.044,10.515,16.714
ERMSTANCADA_a,57.159,78,49,34,53.12,11.029,16.844
ERMSTANCADA_a,57.229,76,48,33,52.614,10.641,16.981
ERMSTANCADA_a,57.299,73,46,32,51.662,10.707,16.38
ERMSTANCADA_a,57.369,72,46,31,51.579,9.83,17.276
ERMSTANCADA_a,57.439,72,45,31,51.213,10.843,16.657
ERMSTANCADA_a,57.509,74,47,32,52.1,10.241,17.124
ERMSTANCADA_a,57.579,76,48,33,52.614,10.641,16.981
ERMSTANCADA_a,57.649,79,50,35,53.544,10.902,16.587
ERMSTANCADA_a,57.719,78,49,34,53.12,11.029,16.844
ERMSTANCADA_a,57.789,74,46,31,51.736,10.904,17.547
ERMSTANCADA_a,57.859,75,47,32,52.178,10.77,17.258
ERMSTANCADA_a,57.929,77,49,33,53.04,10.19,17.705
ERMSTANCADA_a,57.999,78,50,33,53.461,9.748,18.42
ERMSTANCADA_a,58.069,79,50,34,53.54,10.582,17.558
ERMSTANCADA_a,58.14,80,51,34,53.955,10.144,18.263
ERMSTANCADA_a,58.21,80,50,33,53.609,10.77,18.676
ERMSTANCADA_a,58.28,77,48,32,52.685,10.833,18.122
ERMSTANCADA_a,58.35,76,48,33,52.614,10.641,16.981
ERMSTANCADA_a,58.42,80,52,36,54.301,9.844,16.911
ERMSTANCADA_a,58.49,82,53,37,54.783,10.231,16.79
ERMSTANCADA_a,58.56,81,53,36,54.707,9.423,17.601
ERMSTANCADA_a,58.63,78,50,34,53.465,10.071,17.43
ERMSTANCADA_a,58.7,76,48,32,52.609,10.312,17.991
ERMSTANCADA_a,58.77,78,49,33,53.115,10.706,17.835
ERMSTANCADA_a,58.84,79,50,34,53.54,10.582,17.558
ERMSTANCADA_a,58.91,79,51,35,53.886,9.956,17.166
ERMSTANCADA_a,58.98,79,51,34,53.881,9.637,18.136
ERMSTANCADA_a,59.05,75,47,31,52.173,10.437,18.289
ERMSTANCADA_a,59.12,75,46,31,51.814,11.435,17.681
ERMSTANCADA_a,59.19,75,47,31,52.173,10.437,18.289
ERMSTANCADA_a,59.26,75,47,31,52.173,10.437,18.289
ERMSTANCADA_a,59.33,74,46,31,51.736,10.904,17.547
ERMSTANCADA_a,59.4,75,47,32,52.178,10.77,17.258
ERMSTANCADA_a,59.47,77,48,33,52.69,11.16,17.112
ERMSTANCADA_a,59.54,77,49,33,53.04,10.19,17.705
ERMSTANCADA_a,59.611,78,49,33,53.115,10.706,17.835
ERMSTANCADA_a,59.681,81,52,35,54.369,10.031,17.989
ERMSTANCADA_a,59.751,81,52,36,54.374,10.345,17.036
ERMSTANCADA_a,59.821,78,50,34,53.465,10.071,17.43
ERMSTANCADA_a,59.891,79,50,35,53.544,10.902,16.587
ERMSTANCADA_a,59.961,79,51,35,53.886,9.956,17.166
ERMSTANCADA_a,60.031,77,49,34,53.044,10.515,16.714
ERMSTANCADA_a,60.101,77,49,34,53.044,10.515,16.714
ERMSTANCADA_a,60.171,76,49,35,52.974,10.324,15.613
ERMSTANCADA_a,60.241,76,49,34,52.969,9.997,16.584
ERMSTANCADA_a,60.311,76,49,34,52.969,9.997,16.584
ERMSTANCADA_a,60.381,77,49,34,53.044,10.515,16.714
ERMSTANCADA_a,60.451,80,51,35,53.959,10.462,17.292
ERMSTANCADA_a,60.521,82,52,36,54.446,10.842,17.162
ERMSTANCADA_a,60.591,84,55,38,55.584,9.708,17.226
ERMSTANCADA_a,60.661,81,53,37,54.711,9.736,16.666
ERMSTANCADA_a,60.731,80,51,36,53.964,10.779,16.34
ERMSTANCADA_a,60.801,82,53,37,54.783,10.231,16.79
ERMSTANCADA_a,60.871,83,54,38,55.188,10.121,16.553
ERMSTANCADA_a,60.941,83,54,37,55.184,9.813,17.471
ERMSTANCADA_a,61.011,84,54,38,55.259,10.608,16.675
ERMSTANCADA_a,61.082,86,56,38,56.045,9.786,18.011
ERMSTANCADA_a,61.152,85,54,37,55.325,10.787,17.715
ERMSTANCADA_a,61.222,84,54,37,55.255,10.302,17.593
ERMSTANCADA_a,61.292,84,54,37,55.255,10.302,17.593
ERMSTANCADA_a,61.362,83,53,36,54.85,10.414,17.849
ERMSTANCADA_a,61.432,83,53,36,54.85,10.414,17.849
ERMSTANCADA_a,61.502,83,53,36,54.85,10.414,17.849
ERMSTANCADA_a,61.572,86,55,39,55.728,10.975,16.565
ERMSTANCADA_a,61.642,89,58,40,56.891,10.056,17.646
ERMSTANCADA_a,61.712,91,60,43,57.655,10.147,16.349
ERMSTANCADA_a,61.782,89,59,42,57.21,9.783,16.442
ERMSTANCADA_a,61.852,89,59,41,57.206,9.491,17.301
ERMSTANCADA_a,61.922,91,61,42,57.955,9.02,17.71
ERMSTANCADA_a,61.992,93,62,43,58.392,9.388,17.601
ERMSTANCADA_a,62.062,93,62,44,58.396,9.671,16.769
ERMSTANCADA_a,62.132,92,61,43,58.025,9.764,16.978
ERMSTANCADA_a,62.202,89,59,40,57.202,9.198,18.173
ERMSTANCADA_a,62.272,88,57,39,56.505,10.159,17.884
ERMSTANCADA_a,62.342,89,57,38,56.569,10.334,18.905
ERMSTANCADA_a,62.412,89,57,37,56.565,10.038,19.823
ERMSTANCADA_a,62.482,89,58,38,56.882,9.467,19.436
ERMSTANCADA_a,62.553,89,57,38,56.569,10.334,18.905
ERMSTANCADA_a,62.623,91,58,38,57.017,10.403,19.669
ERMSTANCADA_a,62.693,94,61,41,58.148,10.102,18.907
ERMSTANCADA_a,62.763,91,60,40,57.643,9.281,18.925
ERMSTANCADA_a,62.833,86,55,36,55.716,10.069,19.321
ERMSTANCADA_a,62.903,86,55,37,55.72,10.372,18.386
ERMSTANCADA_a,62.973,86,56,38,56.045,9.786,18.011
ERMSTANCADA_a,63.043,84,55,37,55.58,9.403,18.144
ERMSTANCADA_a,63.113,84,55,38,55.584,9.708,17.226
ERMSTANCADA_a,63.183,83,55,37,55.51,8.914,18.023
ERMSTANCADA_a,63.253,83,54,37,55.184,9.813,17.471
ERMSTANCADA_a,63.323,82,53,36,54.779,9.92,17.725
ERMSTANCADA_a,63.393,81,52,36,54.374,10.345,17.036
ERMSTANCADA_a,63.463,84,54,37,55.255,10.302,17.593
ERMSTANCADA_a,63.533,84,54,37,55.255,10.302,17.593
ERMSTANCADA_a,63.603,86,55,38,55.724,10.674,17.467
ERMSTANCADA_a,63.673,87,56,38,56.114,10.264,18.131
ERMSTANCADA_a,63.743,85,55,37,55.65,9.889,18.265
ERMSTANCADA_a,63.813,84,54,36,55.25,9.995,18.528
ERMSTANCADA_a,63.883,85,55,37,55.65,9.889,18.265
ERMSTANCADA_a,63.953,86,56,38,56.045,9.786,18.011
ERMSTANCADA_a,64.024,86,56,38,56.045,9.786,18.011
ERMSTANCADA_a,64.094,86,56,38,56.045,9.786,18.011
ERMSTANCADA_a,64.164,86,56,38,56.045,9.786,18.011
ERMSTANCADA_a,64.234,85,55,37,55.65,9.889,18.265
ERMSTANCADA_a,64.304,84,55,36,55.576,9.097,19.079
ERMSTANCADA_a,64.374,84,55,36,55.576,9.097,19.079
ERMSTANCADA_a,64.444,84,55,37,55.58,9.403,18.144
ERMSTANCADA_a,64.514,84,54,37,55.255,10.302,17.593
ERMSTANCADA_a,64.584,85,55,38,55.654,10.193,17.347
ERMSTANCADA_a,64.654,86,56,38,56.045,9.786,18.011
ERMSTANCADA_a,64.724,86,56,37,56.041,9.484,18.93
ERMSTANCADA_a,64.794,86,55,36,55.716,10.069,19.321
ERMSTANCADA_a,64.864,85,54,36,55.321,10.482,18.65
ERMSTANCADA_a,64.934,83,53,35,54.846,10.104,18.802
ERMSTANCADA_a,65.004,85,54,37,55.325,10.787,17.715
ERMSTANCADA_a,65.074,84,54,37,55.255,10.302,17.593
ERMSTANCADA_a,65.144,84,54,37,55.255,10.302,17.593
ERMSTANCADA_a,65.214,86,56,38,56.045,9.786,18.011
ERMSTANCADA_a,65.284,87,57,39,56.436,9.685,17.766
ERMSTANCADA_a,65.354,91,59,41,57.34,10.419,17.532
ERMSTANCADA_a,65.424,93,61,42,58.087,9.934,17.936
ERMSTANCADA_a,65.495,94,62,43,58.456,9.84,17.713
ERMSTANCADA_a,65.565,91,59,40,57.336,10.129,18.404
ERMSTANCADA_a,65.635,89,58,40,56.891,10.056,17.646
ERMSTANCADA_a,65.705,90,59,41,57.273,9.956,17.416
ERMSTANCADA_a,65.775,88,58,40,56.823,9.587,17.53
ERMSTANCADA_a,65.845,88,58,40,56.823,9.587,17.53
ERMSTANCADA_a,65.915,86,57,40,56.372,9.508,16.761
ERMSTANCADA_a,65.985,84,54,37,55.255,10.302,17.593
ERMSTANCADA_a,66.055,83,54,37,55.184,9.813,17.471
ERMSTANCADA_a,66.125,83,54,36,55.179,9.504,18.406
ERMSTANCADA_a,66.195,83,54,36,55.179,9.504,18.406
ERMSTANCADA_a,66.265,81,52,35,54.369,10.031,17.989
ERMSTANCADA_a,66.335,79,51,34,53.881,9.637,18.136
ERMSTANCADA_a,66.405,76,50,34,53.316,9.038,17.172
ERMSTANCADA_a,66.475,75,49,34,52.893,9.475,16.454
ERMSTANCADA_a,66.545,75,49,34,52.893,9.475,16.454
ERMSTANCADA_a,66.615,73,49,34,52.741,8.419,16.192
ERMSTANCADA_a,66.685,73,48,33,52.384,9.058,16.584
ERMSTANCADA_a,66.755,74,48,33,52.461,9.59,16.717
ERMSTANCADA_a,66.825,75,49,33,52.889,9.146,17.444
ERMSTANCADA_a,66.895,80,51,35,53.959,10.462,17.292
ERMSTANCADA_a,66.966,85,55,38,55.654,10.193,17.347
ERMSTANCADA_a,67.036,89,58,40,56.891,10.056,17.646
ERMSTANCADA_a,67.106,89,58,39,56.887,9.762,18.534
ERMSTANCADA_a,67.176,96,63,42,58.879,9.634,19.285
ERMSTANCADA_a,67.246,99,65,45,59.667,10.171,18.109
ERMSTANCADA_a,67.316,98,65,44,59.6,9.459,18.82
ERMSTANCADA_a,67.386,98,65,43,59.596,9.184,19.652
ERMSTANCADA_a,67.456,97,64,43,59.241,9.546,19.049
ERMSTANCADA_a,67.526,96,63,42,58.879,9.634,19.285
ERMSTANCADA_a,67.596,97,65,43,59.533,8.743,19.543
ERMSTANCADA_a,67.666,100,68,47,60.595,8.781,18.068
ERMSTANCADA_a,67.736,100,67,46,60.307,9.292,18.383
ERMSTANCADA_a,67.806,98,65,44,59.6,9.459,18.82
ERMSTANCADA_a,67.876,98,65,43,59.596,9.184,19.652
ERMSTANCADA_a,67.946,98,66,45,59.893,8.938,18.491
ERMSTANCADA_a,68.016,92,61,42,58.021,9.478,17.823
ERMSTANCADA_a,68.086,85,56,37,55.972,9.001,18.81
ERMSTANCADA_a,68.156,76,49,33,52.964,9.67,17.575
ERMSTANCADA_a,68.226,75,48,31,52.528,9.454,18.891
ERMSTANCADA_a,68.296,73,47,30,52.013,9.033,19.076
ERMSTANCADA_a,68.366,74,47,31,52.095,9.906,18.156
ERMSTANCADA_a,68.437,77,50,33,53.386,9.232,18.291
ERMSTANCADA_a,68.507,80,51,33,53.95,9.826,19.253
ERMSTANCADA_a,68.577,86,56,36,56.037,9.182,19.865
ERMSTANCADA_a,68.647,92,60,39,57.705,9.454,19.926
ERMSTANCADA_a,68.717,95,62,41,58.513,9.725,19.528
ERMSTANCADA_a,68.787,98,64,42,59.301,9.711,20.003
